"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"3388","d5bbcca3e894b3639d2ba17e010f4d22","NCT00416572",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Mental Health (Measured With the SF-36) at Baseline, Post-intervention (4-months Post-intervention) and Final Follow-up (13-months Post-intervention)","PRIMARY","Comparison between nutrition education intervention and the control condition at final follow-up (13 months post-intervention). The full regression model contained 2 dummy-coded variables (education intervention vs. control condition and nutrition education intervention vs. control condition), and the baseline measure of the outcome.","D001943","Educational Program in Younger Women Who Have Recently Finished Treatment for Stage I or Stage II Breast Cancer",FALSE,154,"linear_regression",NA,NA,NA,1.84083479148392
"3389","d5c7cbcb6230c6e63d71c083c3fa6a4d","NCT01496066",0.0318,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Percent Absolute Reduction in Manifest Refraction Spherical Equivalent (MRSE) for Eyes With <0.75 D Cylinder Postoperatively","SECONDARY",NA,"D002386; D001251","Calhoun Vision Light Adjustable Lens (LAL) in Subjects With Pre-Existing Corneal Astigmatism",FALSE,153,"t-test",NA,NA,NA,1.25314767073569
"3390","d5db867317cf3e6cf0759b507537db97","NCT01878214",0.04,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Changes in Motivation to Quit Smoking and Thinking About Quitting Smoking","SECONDARY","Thinking about quitting",NA,"Promoting Smoking Cessation in Carpenters",FALSE,288,"logistic_regression",NA,NA,NA,2.07479149107725
"3391","d5e8cf83c63bd33e822556707bcdf208","NCT05127304",0.039,"Linear regression","OBSERVATIONAL",0,0,0,0,0,"COPD-related Health Care Resource Utilization","PRIMARY","Inpatient visits","D029424","A Study Using US Medical and Pharmacy Claim Records to Compare the Resource Use, Cost, and Outcomes of People With COPD Who Take Either Tiotropium + Olodaterol or Fluticasone + Umeclidinium + Vilanterol",FALSE,11316,"linear_regression",NA,NA,NA,12.6384148617557
"3392","d5f7fa383ac957f333856f6a82159155","NCT01187498",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Change in Urgency Severity","SECONDARY","Standard regression methods adjusting for baseline values","D053201","Behavioral Treatment of Overactive Bladder in Men",FALSE,121,"t-test",NA,NA,NA,1.63728545358366
"3393","d605a826f661ba725d6ed8fb7a8ff8bf","NCT02528188",0.0105,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Improvement of >=2 Points in Patient's Global Assessment (PGA) of Osteoarthritis at Weeks 2, 4, 8, 16, 24, 32, 40, 48, 56 and 64","SECONDARY","Week 4: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline PGA of OA scale, baseline diary average pain, and classification variables index joint, highest Kellgren-Lawrence grade, NSAID and treatment.","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1994,"logistic_regression",NA,NA,NA,1.69311988088598
"3394","d614ee3b0cfda99dad3345cedde74100","NCT01658514",0.0474,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Cmax of Plasma Metformin","PRIMARY","For the Normal Renal Function Cohort. Met XR is the denominator for the % ratio of LS means and the comparator for the p-values.","D051437","Assessing the Behavior of Met DR in Subjects With Kidney Dysfunction",FALSE,68,"anova",2,NA,NA,1.18897637924974
"3395","d6177bba8dd8c25c2f3cad52a2902bbe","NCT00255190",0.026,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Mean Change From Baseline to Month 12 for Platelet Count Values","PRIMARY",NA,"D005764","Safety and Quality of Life Study of Dexlansoprazole Modified Release Formulation to Treat Heartburn",FALSE,312,"anova",2,NA,NA,1.49396627207357
"3396","d624acb76be755a753dc35450500c1b4","NCT00645801",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Endoscopist Evaluation of Colon Cleanliness in the Lubiprostone Group vs the Placebo Group","PRIMARY","Based on the assumption that 70% of patients using PEG plus placebo (group 2) will have good results, by allocating 100 cases in each group, we will have 84% power to detect a difference of 18% or more in the effectiveness of PEG plus lubiprostone combination (group 1) (eg, 70% in group 2 vs. 88% in group 1) at the alpha level of significancelevel of significance.",NA,"Amitiza® Plus GoLYTELY® (PEG) Versus Placebo Plus GoLYTELY® for Outpatient Colonoscopy Preparation",FALSE,123,"t-test",NA,NA,NA,1.65033525744316
"3397","d627aa3a606264e8ae11cb6a350df566","NCT05182840",0.0342,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"UACR Response II, Defined as Decrease of at Least 15% Absolute Change in First Morning Void Urine of UACR From Treatment Period Baseline to 14 Weeks - Patients With Background Therapy of Empagliflozin - Last Observation on Treatment Carried Forward","SECONDARY","The odds ratio, 95% confidence interval, and p-value were calculated based on logistic regression of binary outcome adjusting for treatment, and stratification factors as covariates.

Randomisation stratification was used, which is based on estimated glomerular filtration rate (eGFR) and urine albumin creatinine ratio (UACR) levels at screening.","D007674; D051436","A Study to Test Whether Different Doses of BI 690517 Alone or in Combination With Empagliflozin Improve Kidney Function in People With Chronic Kidney Disease",FALSE,127,"logistic_regression",NA,NA,NA,1.21824468739663
"3398","d62aca380807bd2fbbc1162dde867ad5","NCT00442546",0.0441,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Pain Interference With Enjoyment of Life as Measured by the m-BPI-sf","SECONDARY","Month 6","D010003; D010149","Efficacy And Safety Of Pregabalin For Pain Following Total Knee Replacement",FALSE,160,"anova",2,NA,NA,1.68857876697354
"3399","d647843b88caaa7f904cf1c538d61ef7","NCT01972789",0.034,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"The Number of Times a Participant Needs to Return to Monthly Treatments During the 24 Months.","SECONDARY",NA,"D008268; D020256; D009389","Comparison of Treatment Regimens Using Ranibizumab: Intensive (Resolution of Intra- and Sub-retinal Fluid) vs Relaxed (Resolution of Intra-retinal Fluid and/or Sub-retinal Fluid >200µm at the Foveal Centre)",FALSE,345,"logistic_regression",NA,NA,NA,1.97572276311821
"3400","d65084fc72596149a2be4df4b35ff290","NCT00927472",0.049,"Two-sample t-test","INTERVENTIONAL",0,0,0,1,0,"Proportion of Index Subjects Lice-free 2 Weeks After Their Last Treatment","PRIMARY",NA,"D010373","Efficacy, Safety and Tolerability of a Novel Malathion Formulation in Patients 2 Years and Older With Head Lice",FALSE,95,"t-test",NA,NA,NA,1.43283996080388
"3401","d653fc3ade346e71d2b57930c1f35d7f","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Cognitive Elaboration (Environment)","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",FALSE,1750,"linear_regression",NA,NA,NA,6.13526752012651
"3402","d65bf594c219014696853fd49d87a474","NCT02182440",0.045,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants Meeting at Least One MAKE 60 Criteria","OTHER_PRE_SPECIFIED",NA,"D058186","A Safety, Tolerability, Efficacy and QoL Study of Human recAP in the Treatment of Patients With SA-AKI",FALSE,227,"logistic_regression",NA,NA,NA,2.03807733802775
"3403","d67d09f8100198f5070c2987817b50f7","NCT01067768",0.016,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Catheter Days","SECONDARY","Null hypothesis: On average catheterization are the same in patients with daily review of the indication and control group patients","D007239; D003141; D014552","Reduction of Catheter-associated Urinary Tract Infection With a Daily Nursing Review of the Indication",FALSE,1209,"mann_whitney",NA,NA,NA,1.91503756206142
"3404","d69108297cfb663ad1dd285d6a4f561f","NCT00455533",0.0399,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Randomized Participants With Non-missing pCR & Biomarker Expression (GENE [Probe Set]) to Explore Whether Gene Expression Patterns for GTSE1, Isoforms of β-tubulin, Kallikreins 5, 6, 10 Are Differentially Predictive of pCR/RCB1","SECONDARY","GTSE1 204317_at","D001943","Study to Assess Effectiveness of Giving Combination of Standard Chemotherapy Drugs Versus Combination of Standard Chemotherapy and New Drug Ixabepilone When Given Before Surgical Removal of Early Stage Breast Cancer",FALSE,295,"logistic_regression",NA,NA,NA,2.09505101992067
"3405","d6abf8238c00dd9aa7c7ed125d52d0fc","NCT01270958",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Albumin Value at Baseline and After Treatment Completion","PRIMARY",NA,"D012220; D065631; D012221","A Phase-IV, Open-label Study to Evaluate Safety/Tolerability of Once-daily AVAMYS (TM) Aqueous Nasal Spray 110mcg Among Vietnamese Adult Patients With Established Perennial Allergic Rhinitis",FALSE,56,"t-test",NA,NA,NA,1.13456029943022
"3406","d6bea825e67ba6d85d0f0c66ee0f645a","NCT03192176",0.0376,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Absolute Reduction of 2 in Mean Number of Mild, Moderate and Severe VMS Per Day From Baseline to Each Study Week","SECONDARY","Week 6","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,86,"logistic_regression",NA,NA,NA,1.09504392037789
"3407","d6bebda90dadb184f72c99f19f8e7923","NCT00591253",0.018,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Who Achieve a Clinic Diastolic Blood Pressure Response, Defined as < 90 mm Hg and/or Reduction From Baseline ≥ 10 mm Hg","SECONDARY",NA,"D006973; D000075222","Efficacy and Safety of Azilsartan Medoxomil in African American Participants With Essential Hypertension",FALSE,267,"logistic_regression",NA,NA,NA,1.00604766183987
"3408","d6d7136b7b2652f2261199f22e84033d","NCT00536471",0.033,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Statistically Significant Changes in Baseline to 9 Month Endpoint Laboratory Values - Alkaline Phosphatase","SECONDARY",NA,"D003866; D003863; D003865","A Study Comparing Duloxetine and Placebo in Assessing Energy and Vitality in Major Depressive Disorder (MDD) Patients",FALSE,268,"anova",2,NA,NA,1.70077638191706
"3409","d6ec14ce8a3bf2a3b69de121e2c3d3de","NCT02214186",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Activated Partial Thromboplastin Time in Restrictive Fluid Management of Severe Preeclampsia During Cesarean Section","SECONDARY",NA,"D004461; D011225","Restrictive Fluid Therapy in Severe Preeclampsia",TRUE,46,"anova",2,NA,NA,1.03597838019194
"3410","d6f145cb4ef59771da9e4c201253aece","NCT03428100",0.031,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving EASI50","SECONDARY",NA,"D003876; D003872; D004485","A Long-term Study of Baricitinib (LY3009104) With Topical Corticosteroids in Adults With Moderate to Severe Atopic Dermatitis That Are Not Controlled With Cyclosporine or for Those Who Cannot Take Oral Cyclosporine Because it is Not Medically Advisable",FALSE,185,"logistic_regression",NA,NA,NA,1.34483611906822
"3411","d6fb6f96a69e022c5d26dbbaf0fa9f63","NCT02519777",0.03,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,1,"Change in CD8+ T-cell Count","SECONDARY","Under the null hypothesis, it was assumed there was no difference between Arm B: DTG and placebo MVC and Arm C: MVC and DTG in change in CD8+ T-cell count at Week 24 from baseline","D015658","Integrase and Maraviroc Intensification in Neurocognitive Dysfunction (InMIND)",FALSE,127,"mann_whitney",NA,NA,NA,1.08979318580368
"3412","d6fbcd903c8184ea8f6731be5baaf27e","NCT00949884",0.0476,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Percentage of Participants Achieving Blood Pressure Goals at Week 8","OTHER_PRE_SPECIFIED","Percentage of participants achieving blood pressure goal of \<120/80 mmHg","D006973","Olmesartan Comparison to Losartan in Hypertensive Subjects",FALSE,810,"logistic_regression",NA,NA,NA,4.0104883381177
"3413","d71092c0db2459bc6b8f5f79e579a7c0","NCT01532986",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Percentage With a Patient Healthcare Questionnaire-2 (PHQ-2) Score ≥ 3","SECONDARY",NA,"D010300","Randomized Trial to Test the ""Coordinated Care for Health Promotion and Activities in Parkinson's Disease"" Intervention in the VA",TRUE,328,"t-test",NA,NA,NA,2.66881159065383
"3414","d711501953eeead3cba06e69afb5db25","NCT01444651",0.05,"Linear regression","INTERVENTIONAL",0,0,0,1,0,"Baseline to 3-month Change in Matsuda Disposition Index","SECONDARY","Linear regression was used to model the change in Matsuda disposition index (3-month minus baseline), comparing tadalafil to placebo groups after adjusting for baseline value.","D002318; D007333; D018149","A Trial of Tadalafil and Glycemic Traits",FALSE,53,"linear_regression",NA,NA,NA,1.10589694869732
"3415","d720f5acf23e8e0f7841569c3c3062cd","NCT00653133",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Complications of Peripheral Nerve Block","PRIMARY","Null hypothesis: There is no difference in reported complications associated with the placement of continuous peripheral nerve block catheters between ultrasound imaging guided placement and nerve stimulator guided placement.","D010149","Multicenter Continuous Peripheral Nerve Block Surveillance Study",TRUE,1821,"t-test",NA,NA,NA,6.25822060188009
"3416","d72fd4e2e6e157e6f5578bf2417a4bf1","NCT02709486",0.018,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Physical Function Subscale Reduction >=30%, >=50%, >=70% and >=90% Response","SECONDARY","Week 12, \>=70%: Odds ratio and 95%CI estimated from logistic regression model. Logistic regression model included baseline WOMAC physical function subscale, baseline diary average pain, and classification variables index joint, highest Kellgren-Lawrence grade and treatment.","D010003; D020370; D015207","Study of the Analgesic Efficacy and Safety of Subcutaneous Tanezumab in Subjects With Osteoarthritis of the Hip or Knee.",FALSE,563,"logistic_regression",NA,NA,NA,1.45286168891767
"3417","d738f4be0c7b71c93096f2ec41cd2010","NCT01198977",0.049,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Physical Activity (Behavioral Target)","OTHER_PRE_SPECIFIED",NA,"D009103; D012598; D005221","Telehealth-Based Exercise Program to Treat Fatigue in MS",FALSE,63,"anova",2,NA,NA,1.17897751993381
"3418","d7511d580b107a90be3880bd9469f369","NCT02634151",0.0359,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants Achieving LDL-C Reduction of ≥10%","SECONDARY","Week 12","D006937","A 12-Week, Phase 2 Study of Gemcabene in Hypercholesterolemia Patients on Stable Moderate and High-Intensity Statins",FALSE,105,"logistic_regression",NA,NA,NA,1.15837382534082
"3419","d75b3baee18e04e7efca5f36d58bb6de","NCT03828019",0.029,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Corticosteroid-sparing Treatment Success Within the First 6 Months After Randomization","PRIMARY","The sample size estimation: Adalimumab was estimated to be successful in 75% of patients. The overall success rate with conventional immunosuppression was estimated to be 51%. A sample size of 222 (111 per treatment group) provided 90% power to detect a difference in cumulative percent of 75% versus 51%","D014605","Adalimumab vs. Conventional Immunosuppression for Uveitis Trial",FALSE,217,"logistic_regression",NA,NA,NA,1.3731773005723
"3420","d766044cc869724b7e83257f609d5cdf","NCT01283139",0.049,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Percentage of Participants With a Cutaneous Lupus Erythematosus Disease Activity and Severity Index (CLASI) Activity Score Greater Than or Equal to (>=) 10 at Baseline Who Achieved a >= 4-point Reduction","SECONDARY",NA,"D008180","A Study to Evaluate the Efficacy and Safety of Sifalimumab in Adults With Systemic Lupus Erythematosus",FALSE,61,"logistic_regression",NA,NA,NA,1.16128313184243
"3421","d767c40fe42f4988951b9a2290a8bcfd","NCT02528188",0.0336,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) Pain Subscale Reduction >=30 Percent (%), >=50%, >=70% and >=90% Response at Weeks 2, 4, 8, 16, 24, 32, 40, 48, 56 and 64","SECONDARY","Week 8: \>=30% reduction","D010003; D020370; D015207; D059350","Long Term Safety and Efficacy Study of Tanezumab in Subjects With Osteoarthritis of the Hip or Knee",FALSE,1994,"logistic_regression",NA,NA,NA,4.67677824273464
"3422","d7755caff3aa17634f1fbc3d1cec726f","NCT01908829",0.012,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With a Mean of at Least 8 Micturitions Per 24 Hours at Baseline and Less Than 8 Micturitions Per 24 Hours Postbaseline","SECONDARY","Week 12 odds ratios, 95% Two sided CIs for Odds ratios and p-values were from a logistic regression model including treatment group, sex, age group (\<65, \>=65 years), 4-week incontinence episode reduction group, geographic region as factors and baseline value as covariate.","D014570; D001745; D053201","A Trial Comparing Combination Treatment (Solifenacin Plus Mirabegron) With One Treatment Alone (Solifenacin)",FALSE,1412,"logistic_regression",NA,NA,NA,1.60509247842272
"3423","d782bbd87f69a507d262c71a53559f03","NCT03499600",0.05,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Treatment Response","SECONDARY","Testes the effects of the moderation of language of service delivery and condition on treatment response.","D000066553","Improving Satisfaction, Engagement and Outcomes Among Traditionally Underserved Children Through Cultural Formulation",TRUE,89,"logistic_regression",NA,NA,NA,1.41222998379373
"3424","d7893dc79c9b9a56a76f4994b1dae798","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Specific Perceived Environmental Risk","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",TRUE,1750,"linear_regression",NA,NA,NA,6.13526752012651
"3425","d78d113617e3ae2cd023634695542f4c","NCT01270958",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Hemoglobin Values at Baseline and After Treatment Completion","PRIMARY",NA,"D012220; D065631; D012221","A Phase-IV, Open-label Study to Evaluate Safety/Tolerability of Once-daily AVAMYS (TM) Aqueous Nasal Spray 110mcg Among Vietnamese Adult Patients With Established Perennial Allergic Rhinitis",FALSE,56,"t-test",NA,NA,NA,1.13456029943022
"3426","d79bf45d0880edd84db868b29073edb8","NCT00437125",0.0263,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline to 12 Weeks on the UKU (Udvalg for Kliniske Undersogelser: Committee for Clinical Investigations) Side Effect Rating Scale","SECONDARY","Tested was the null hypothesis that there would be no change on the global assessment by doctor subscale score from baseline to 12-week endpoint.","D010300; D003866; D003865","Study on the Tolerability of Duloxetine in Depressed Patients With Parkinson's Disease",FALSE,151,"t-test",NA,NA,NA,1.05854108467949
"3427","d79c84743bda0dea93a9a72455c2e937","NCT02912650",0.045,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Sum of Pain Relief Rating and Pain Intensity Difference on 4-Point Categorical Scale (PRID4)","OTHER_PRE_SPECIFIED","7 hour: Treatment difference and 95% CI were based on LS Mean from ANOVA with treatment, gender and baseline categorical PSR.","D010149","A Safety And Efficacy Study of Ibuprofen 250 mg / Acetaminophen 500 mg In The Treatment Of Post-Surgical Dental Pain",FALSE,221,"anova",2,NA,NA,2.01144534307581
"3428","d7c3f599ed511345472558ec26186185","NCT04876482",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Tongue Protrusion Muscle Strength","PRIMARY","We hypothesized that the improvements in the tongue protrusion muscle strength would be more in patients who underwent TORS combined with OPR than in those who underwent only TORS and those who received conservative treatment (controls).","D001049; D012891; D020181","Myofunctional Training for Obstructive Sleep Apnea Patients After Transoral Robotic Surgery",TRUE,74,"linear_regression",NA,NA,NA,1.2933799900503
"3429","d7cb996df2f7c21b1ff5191520347d4b","NCT01092663",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Postprandial C-peptide (AUC)","SECONDARY","Difference in treatment effect between the 2 groups","D003920; D003924","The Effects of Co-admin of Colesevelam and Sitagliptin on Glucose Metabolism in Subjects With Type 2 Diabetes Mellitus",TRUE,50,"t-test",NA,NA,NA,1.07648023860356
"3430","d7ccb9c03e74cd4793224cf1b59efa8e","NCT02634151",0.0464,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants Achieving LDL-C Reduction of ≥10%","SECONDARY","Week 4","D006937","A 12-Week, Phase 2 Study of Gemcabene in Hypercholesterolemia Patients on Stable Moderate and High-Intensity Statins",FALSE,105,"logistic_regression",NA,NA,NA,1.43672180675648
"3431","d7d8312b6ff1a0bd9f4d66a26cf3c954","NCT01876732",0.047,"Wilcoxon","INTERVENTIONAL",0,0,0,0,0,"Change in Quality of Life","SECONDARY",NA,"D014806","Impact of Vitamin B12 Replacement on Epogen Dosing and Improvement of Quality of Life in Hemodialysis Patients",FALSE,57,"wilcoxon",NA,NA,NA,1.08702005139635
"3432","d7e1ba02429d908f6e1f2b4e1328bd58","NCT00375973",0.05,"Linear regression","INTERVENTIONAL",0,0,1,1,0,"Change From Baseline in Brief Pain Inventory (BPI) --Average Pain Severity Score","SECONDARY",NA,"D015673; D013577; D005221","Double Blind Trial of Duloxetine in Chronic Fatigue Syndrome",FALSE,57,"linear_regression",NA,NA,NA,1.1439569152679
"3433","d7f5ed45dae1db7f511f773ac36b114e","NCT04772755",0.0273,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"Mean Injection-site Pain Scores on the Wong-Baker Faces Pain Scale© at (Approximately) 10 Minutes Following Vaccination.","SECONDARY",NA,"D013575; D019462","Presyncope (Syncope) Prevention Study",FALSE,332,"mann_whitney",NA,NA,NA,1.60646430601164
"3434","d80c1390fec9e868f61425812a7f4a38","NCT03435081",0.033,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Investigator's Global Assessment (IGA) of 0 or 1 With a ≥ 2 Point Improvement","SECONDARY",NA,"D003876; D003872; D004485","A Study of Baricitinib (LY3009104) in Adult Participants With Moderate to Severe Atopic Dermatitis",FALSE,294,"logistic_regression",NA,NA,NA,1.78003178544863
"3435","d82d845bb417fabf34be1b562cdeb035","NCT05407064",0.0429,"Two-sample t-test","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in Clinical Global Impression - Severity (CGI-S) Total Scores","SECONDARY","Change from baseline in total CGI-S scores determined by the difference in means and difference between treatment and placebo (p-value determined from two-sample t-test).","D001008","A Dose-Finding Study of MM-120 (LSD D-Tartrate) for the Treatment of Anxiety Symptoms",FALSE,70,"t-test",NA,NA,NA,1.10944451679675
"3436","d832664bf94e8e959e78b61f7279f292","NCT00468845",0.0354,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Non-opioid Rescue Medication - Paracetamol","SECONDARY","1st Week PS","D010149","Study Of The Efficacy And Safety Of Pregabalin Compared To Placebo For Treatment Of Post-Surgical Pain From Hysterectomy",FALSE,302,"anova",2,NA,NA,1.91487557199802
"3437","d833e9d2db5ef9609eeb39d95e38680d","NCT05129592",0.037,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Change in Inferential Beliefs Regarding Smokeless Tobacco","PRIMARY","Unadjusted logistic regression showing the effect of condition (Nicotine corrective with reason for misperception compared to the Nicotine corrective with both components of coherence (reference group)) on smokeless tobacco relative harm beliefs",NA,"Can Exposure to Brief Messages Correct Misperceptions?",FALSE,98,"logistic_regression",NA,NA,NA,1.14966874144251
"3438","d83dd7e19b089807d47411c87c484ffa","NCT02912650",0.019,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Pain Relief Rating (PRR) Score","OTHER_PRE_SPECIFIED","9 hour: Treatment difference and 95% CI were based on LS Mean from ANOVA with treatment, gender and baseline categorical PSR.","D010149","A Safety And Efficacy Study of Ibuprofen 250 mg / Acetaminophen 500 mg In The Treatment Of Post-Surgical Dental Pain",FALSE,340,"anova",2,NA,NA,1.18744685865681
"3439","d840c0afa8e1e093e551c4c137097e59","NCT01580098",0.025,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,0,"HbA1c","PRIMARY",NA,"D003920; D003924","Medium-term Health Coaching and Life-long Monitoring in Diabetes Mellitus",FALSE,162,"mann_whitney",NA,NA,NA,1.04850033988674
"3440","d8419ccefc0b36e68519c6743a693ac2","NCT02439320",0.035,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Who Used Rescue Medication","SECONDARY",NA,"D008881","Lasmiditan Compared to Placebo in the Acute Treatment of Migraine:",FALSE,810,"logistic_regression",NA,NA,NA,3.09155280146082
"3441","d84788397e1cfe22baccade76887eff1","NCT02528253",0.0407,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving Average LBPI Reduction of >=30 Percent(%), >=50%, >=70% and >=90% From Baseline at Weeks 2, 4, 8, 12, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/Last Observation Carried Forward (LOCF)","SECONDARY","Week 2, \>=70%: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline average LBPI and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,810,"logistic_regression",NA,NA,NA,3.51440939392643
"3442","d8496fb766be0980eed10d193356c9e2","NCT04359758",0.039,"Logistic regression","INTERVENTIONAL",0,0,0,0,0,"Number of Participants Completing Genetic Testing","PRIMARY","Because education and marital status have been associated with genetic testing participation in prior research, we conducted a follow-up analysis in which we adjusted for education and marital status.","D011471","Streamlined Genetic Testing in Prostate Cancer",FALSE,107,"logistic_regression",NA,NA,NA,1.25343935117704
"3443","d84b93c7221fb7c61da8adc286925b23","NCT00261443",0.043,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,1,"Median Baseline, Change From Baseline, and Highest Value of Change in Creatine Kinase, Phase 3 Safety Sample","SECONDARY","Treatment Comparison Baseline Creatine Kinase","D001714","A Study of Aripiprazole (Abilify) in Patients With Bipolar Mania",FALSE,326,"mann_whitney",NA,NA,NA,2.34439862375478
"3444","d85e29f3c9c391af5841a2576545ce65","NCT03192176",0.0407,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Absolute Reduction of 5 in Mean Number of Moderate and Severe VMS Per Day From Baseline to Each Study Week","SECONDARY","Week 10","D019584","A Dose-ranging Study of the Efficacy of ESN364 in Postmenopausal Women Suffering Vasomotor Symptoms (Hot Flashes)",FALSE,85,"logistic_regression",NA,NA,NA,1.1638489043191
"3445","d870808bcfa93edd59dfa49b19262d1a","NCT00094302",0.01,"Linear regression","INTERVENTIONAL",0,0,0,1,0,"Serum Creatinine","SECONDARY","Since the p-value for the preceding test (Statistical Analysis 1) was not significant at the 0.05 level, another generalized linear model was fit, omitting the interaction between treatment group and month of visit. This tests whether the value of the post-baseline laboratory parameter differs by treatment group, taking into account that measurements in the same subject over time may be correlated.","D006333; D002318; D006331","Aldosterone Antagonist Therapy for Adults With Heart Failure and Preserved Systolic Function",TRUE,3445,"linear_regression",NA,NA,NA,2.12942984619502
"3446","d876c79b3d51b7f76dcffd2e75257702","NCT00947882",0.049,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Odds Ratio (as Compared to Placebo) of Treatment Response in IPSS","SECONDARY",NA,"D011470; D006965; D059411","A Trial of Degarelix in Men With Lower Urinary Tract Symptoms (LUTS) Associated With Benign Prostatic Hyperplasia (BPH)",FALSE,200,"logistic_regression",NA,NA,NA,2.05683930419665
"3447","d87c4f8858e3952be09ddd5bd4af7191","NCT04634409",0.021,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Treatment 1-6 and Unintentional Dosing Arms: Percentage of Participants Demonstrating Symptom Improvement","SECONDARY",NA,"D000086382","A Study of Immune System Proteins in Participants With Mild to Moderate COVID-19 Illness",FALSE,312,"logistic_regression",NA,NA,NA,1.24189936267887
